"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019",,,"0","Units",,,5.4,,
"LTU","Lithuania","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019",,,"0","Units",,,5.5,,
"LTU","Lithuania","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,5.4,,
"LTU","Lithuania","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020",,,"0","Units",,,5.5,,
"LTU","Lithuania","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020",,,"0","Units",,,5.8,,
"LTU","Lithuania","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020",,,"0","Units",,,7.7,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019",,,"0","Units",,,6.5,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019",,,"0","Units",,,6.7,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019",,,"0","Units",,,6.9,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019",,,"0","Units",,,7.2,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019",,,"0","Units",,,7.6,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019",,,"0","Units",,,7.7,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019",,,"0","Units",,,7.4,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019",,,"0","Units",,,7.5,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019",,,"0","Units",,,7.4,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,6.8,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020",,,"0","Units",,,7.1,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020",,,"0","Units",,,7.3,,
"LTU","Lithuania","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020",,,"0","Units",,,9.5,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019",,,"0","Units",,,6,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019",,,"0","Units",,,6.1,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019",,,"0","Units",,,6.2,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019",,,"0","Units",,,6.4,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019",,,"0","Units",,,6.6,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019",,,"0","Units",,,6.7,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019",,,"0","Units",,,6.4,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019",,,"0","Units",,,6.5,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019",,,"0","Units",,,6.4,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,6.1,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020",,,"0","Units",,,6.3,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020",,,"0","Units",,,6.6,,
"LTU","Lithuania","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020",,,"0","Units",,,8.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019",,,"0","Units",,,7.033333,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019",,,"0","Units",,,7.033333,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019",,,"0","Units",,,6.866667,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020",,,"0","Units",,,6.733333,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019",,,"0","Units",,,6.466667,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019",,,"0","Units",,,6.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019",,,"0","Units",,,6.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020",,,"0","Units",,,6.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019",,,"0","Units",,,6.733333,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019",,,"0","Units",,,6.566667,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020",,,"0","Units",,,6.433333,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019",,,"0","Units",,,7.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019",,,"0","Units",,,7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019",,,"0","Units",,,7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019",,,"0","Units",,,7.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019",,,"0","Units",,,7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019",,,"0","Units",,,7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019",,,"0","Units",,,6.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019",,,"0","Units",,,6.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019",,,"0","Units",,,6.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,6.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTFE","Harmonised unemployment rate (monthly), Total, Females","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020",,,"0","Units",,,6.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019",,,"0","Units",,,6.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019",,,"0","Units",,,6.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019",,,"0","Units",,,6.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019",,,"0","Units",,,6.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019",,,"0","Units",,,6.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019",,,"0","Units",,,6.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019",,,"0","Units",,,6.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-11","Nov-2019",,,"0","Units",,,6.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-12","Dec-2019",,,"0","Units",,,6.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-01","Jan-2020",,,"0","Units",,,6.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-02","Feb-2020",,,"0","Units",,,6.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-03","Mar-2020",,,"0","Units",,,6.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTMA","Harmonised unemployment rate (monthly), Total, Males","STSA","Level, rate or quantity series, s.a.","M","Monthly","2020-04","Apr-2020",,,"0","Units",,,6.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-04","Apr-2019",,,"0","Units",,,6.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-05","May-2019",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-06","Jun-2019",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-07","Jul-2019",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-08","Aug-2019",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-09","Sep-2019",,,"0","Units",,,6.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","M","Monthly","2019-10","Oct-2019",,,"0","Units",,,6.6,,
